PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS
RN|72258802|CN203121|BB5984|ACT|2000|5|Century Street|2|17|WTH|02145||Beautifully maintained and well-laid out apartment located on a quite street. This home offers ample living space and equal sized bedrooms with in-unit washer and dryer and both front and rear deckspace. This unit can easily serve as a 2 bedroom home with a separate living and dining room, or as a 3 bedroom home with a living room and eat-in-kitchen.|10|11/27/2017 3:44:00 PM|1543503868|Middlesex|MA|D|5|3|1|0|N|0|1000|1000|1f;0h
RN|72259609|BB809977|AC1628|ACT|2900|22|Joseph Street|2|17|USQ|02143||Schedule a showing at this apartment and you'll want to submit an application. Awesome layout with 2 bedrooms on the 2nd floor and 2 more bedrooms on the 3rd floor.  Kitchen is big and bright, bath is new and the entire unit is getting painted with refinished floors (more pictures to come).  On-site laundry.  Close to Harvard Square and Union Square.  No pets and no smokers.|3|12/28/2017 9:06:00 AM|2171|Middlesex|MA|D|6|4|1|0|N|0|1901|1200|1f;0h
RN|72259477|CN213630|AC2303|ACT|2650|10|Caldwell Avenue|3|17|ISQ|02143||Lease starting December 1st, 2017 or later. Great location close to Harvard Sq and Inman Sq. The apartment is available for a 9-12 month lease. Unit comes unfurnished but owner is willing to leave dining table and some chairs. Comfortable, modern apartment. Some additional highlights:  -Super convenient location (10 mins walk from Harvard Sq, 86/83 bus stop right outside, 10 min walk to Inman, 15 min walk to Porter Sq)  -Near cool restaurants/coffee shops/grocery (Whole Foods, The Biscuit, Tap and Trotter, Kebab Factory, etc...)  -Modern interior and furnishing, modern bathroom, spacious open-floor plan with high ceilings (not a typical rental apartment!)  -Laundry in basement, storage space in basement  -Super quiet neighborhood  -Private street parking (we live on a private road - there are two private spots reserved for the 3 units in our building that we share).  -Backyard Shared for BBQ and parties|17|12/8/2017 8:35:00 PM|131072|Middlesex|MA|C|4|2|1|0||1|99999999|900|1f;0h
RN|72260496|CN204773|AN3155|ACT|3600|292|Beacon Street|292|17||02143||Amazing Space!   Newly built.  Light & bright ultra-contemporary architect designed, open loft-like living space on 2 levels.   2 Bedrooms, 2 bathrooms,  Exciting open plan finished to fine standard of quality and taste.   Many appealing features incl. beautiful wide board floors, , well-equipped kitchen.  Large windows, in unit laundry. Built in closet organizers.   Conveniently located near Whole Foods market, Star market, between HARVARD and PORTER SQ Red line T Stations on periphery of Cambridge Agassiz neighborhood across from beloved PETSI's PIES!    Landlord will consider pet on case by case basis.|13|12/1/2017 4:03:00 PM|1804435786|Middlesex|MA|C|4|2|2|0||0|9999|1200|2f;0h
RN|72259816|CN218590|AN1405|ACT|2500|1|Pearl Terrace|1|17|ESV|02145||Pearl Terrace is nr Broadway, East Somerville. You'll need a Somerville Resident Parking Permit to park around the corner on Pearl St or the surrounding streets.  Sullivan Square T is close by. Just a few stops on the "Orange Line into Boston & the commuter rail. Assembly Station is a short drive away. Enjoy its numerous shops, restaurants, bars and coffee shops. Beautiful area to sit in the summer as you sip an iced latte & people watch. It even has a movie theater !!   Apt has an open plan kitchen/ dining area. It is spacious enough to use the other half of the kitchen as a small living room with a small dining table.   Master bedroom is large. Double wardrobe inclu.   Bedroom 2- Average w/closet.   Bedroom 3 is average. NO closet.   Additionally there is a small box room. Use as a guest BR (room enough for a single bed /small dresser) or as an office or storage room. There is no laundry hook ups but the laundromat is nearby. No internet. Tenant pays all bills except water.|30|11/30/2017 8:52:00 AM|33752449|Middlesex|MA|D|5|3|1|0|N|0|999|999|1f;0h
RN|72258433|CN206310|NB2825|ACT|2300|45|Baystate Ave|1|17|PHS|02144||Your new home will be located right outside Davis Square. The well maintained apartment has beautiful wall to wall tile in each room (shows how solid this home really is).  Move in Date is January 1st.  Walk Score is 90!!! Bike trail/jogging trail located at the bottom of the street|9|11/25/2017 10:55:00 PM|7|Middlesex|MA|D|4|2|1|0||0|4500|1100|1f;0h
RN|72258121|CN201217|NB3599|ACT|2900|109|Willow|3|17|DSQ|02144||Unique opportunity awaits! Perfectly situated on the bike path this just renovated sun soaked top floor home features gleaming hardwoods, crisp walls & trim, spacious living & dining room combo, a brand new custom bath with luxury finishes & fixtures. The extra large eat-in kitchen features a bonus pantry with in-unit laundry, granite counters, stainless steel appliances, and new cabinetry. Tenants get to enjoy exclusive use of front & back porches and have access to the common backyard patio area featuring a beautiful stone patio and grilling area. Tremendous walk score of 92, close to restaurants, pubs, cafes, dining & entertainment! TWO off-street parking spaces included in the monthly rent! Available 12/15, a perfect solution for those who need a transitional home while waiting to buy next spring with a 3-6 month rental term flexibility, also can be rented FURNISHED for an additional $325/month. No option to renew, short term lease only.|16|11/23/2017 10:07:00 AM|0|Middlesex|MA|C|5|2|1|0||2|9999|1212|1f;0h
RN|72257667|NB112063|NB1092|ACT|2995|97|Beacon|1|17||02143||~Awesome location for this spacious Somerville apartment. Steps to Porter and Harvard Sq.  The unit has beautiful hardwood floors throughout,  Nice modern Eat-in-Kitchen with granite counter tops and stainless steel appliances.  Ideal situation for roommates all three bedrooms are equal size that will fit queen size beds.  Laundry on site and pet friendly depending on the breed.  Take advantage of this great opportunity this unit will not last.|15|11/21/2017 11:32:00 AM|0|Middlesex|MA|D|5|3|1|0||0|9999999|1100|1f;0h
RN|72256830|TM311803|B99271|ACT|2100|108|Bristol|6|17||02144||LOCATED DIRECTLY IN BALL SQUARE AND WALKING DISTANCE TO DAVIS SQUARE.  This third floor 2 BEDROOM INCLUDES HEAT and is in excellent condition.  Located in extremely popular Ball Square, this unit is easily accessible to the T, restaurants, Tufts and directly across the street from Lyndells Bakery.  Gleaming hardwood oak floors.  Unit has been recently painted.  GETS GREAT SUNLIGHT!  Bathroom is in excellent condition with subway tile shower.|12|11/17/2017 1:35:00 PM|0|Middlesex|MA|D|4|2|1|0||0|5000|900|1f;0h
RN|72256866|TM311748|B99271|ACT|3000|28|Sunset Rd|1|17|32A|02144||Wonderful Philly style 6 room, 3 bedroom apt on 2 levels with lots of Victorian details. Features wood floors, custom painted walls, recently spruced bathroom, large eat-in euro style white cabinet kitchen with oak trim and pantry area.  Front and rear porches, yard, and more. Just a stones throw to Tufts University, Walking distance to the Davis Sq Redline and T stop as well as Medford Hillsides and the proposed Green line extension. Tenant responsible for fee.|9|11/17/2017 2:28:00 PM|0|Middlesex|MA|D|6|3|1|0|N|0|3957|1200|1f;0h
RN|72257252|CN224824|AC1762|ACT|2750|28|Monmouth St|2|17|SPH|02143||Spacious 3-bed unit spread across the top two floors of a impeccably maintained Somerville home. In through the beautifully restored front porch and foyer is a large living room and separate dining room with an attached full kitchen. The private covered back deck overlooks a massive, beautifully landscaped, tree-shaded back yard.     Upstairs you'll find three sunny bedrooms with plenty of closet space and a gorgeous black tile bathroom. Plush wall-to-wall carpeting throughout the house, with laundry hook-ups available in basement.     Conveniently located on a quiet residential street with private parking between Porter and Union, just one mile from Harvard University.|14|12/8/2017 3:07:00 PM|1720314|Middlesex|MA|D|5|3|1|0||0|9999|1500|1f;0h
RN|72257542|BB700349|AN2064|ACT|2300|443|Broadway|3|17||02145||A large two bedroom apartment at the top of Winter Hill. This top floor unit offers a tranquil oasis with city views. It has an updated eat-in-kitchen with maple cabinets, gas stove & granite counter-tops, A huge living room, two good size bedrooms and bonus room for dining or second sitting room. Additional storage is available in the basement. Two off-street parking (1 garage space). The property is pet friendly. NO SMOKING PROPERTY.|12|11/20/2017 7:08:00 PM|1523714030|Middlesex|MA|D|6|2|1|0|N|2|0.08|1000|1f;0h
RN|72257548|BB809977|AC1628|ACT|2100|22|Joseph Street|1|17|USQ|02143||This apartment is a slam dunk! Great layout, sparkling clean apartment that includes a large eat-in kitchen, 2 good sized bedrooms and immaculate bath. Floors are all sanded and refinished. Apartment is freshly painted. On-site laundry exclusive to this unit. Close to Harvard Square and Union Square in a great neighborhood. No pets and no smokers.  Call listing agent for showing.  Tenant to pay fee equal to one month's rent to be split 50/50 between listing agent and sales agent.|4|12/14/2017 1:44:00 PM|524294|Middlesex|MA|D|4|2|1|0||0|1901|900|1f;0h
RN|72263823|CN222021|AN2990|ACT|3000|418|McGrath|1|17||02143||Owner pay Full Fee for Januaury Move-in! Fantastic Second floor 3.5 bed/2 Bath townhouse close to Union Sq. Recent gut renovated with All NEW: Floors, kitchens, baths, electric, plumbing and gas heating systems. Hardwood floors, high ceilings, central heating, eat-in-kitchen with granite countertops and S/S appliances.Bathrooms feature floor to ceiling tile around both the tub and shower (with glass doors). Laundry in the unit, nice shared backyard.|11|12/13/2017 2:26:00 PM|16860922|Middlesex|MA|B|8|3|2|0|N|0|1400|1400|2f;0h
RN|72264278|CN210218|NB4583|ACT|2500|40-42|Pennsylvania Avenue|1|17|ESV|02145||This light-filled 2 bed and 1 bath unit is available now.  It is conveniently located in East Somerville, near Sullivan and Assembly Squares with easy access to downtown, Financial District, Union Square, Inman Square, Charlestown.  The unit offers a large living space including a living room, dining room, kitchen, large foyer, w/d, outdoor space including a large front porch with a gate and shared fenced in yard. Unit has all hardwood floors, a newly renovated bathroom, and freshly painted. Building has updated electrical systems, slate roof, newer water heater and windows.    Rent is a great deal at $2500/month with all utilities included (heat, hot water, gas, and electricity, 1 off street parking spot and garage for storage!   Only 1/2 brokers fee, 1st and security due.|15|12/18/2017 3:06:00 PM|1490521074|Middlesex|MA|C|4|2|1|0||1|0|1150|1f;0h
RN|72265072|CN200541|BB9599|ACT|4500|16|Beacon Place|N/A|17|ISQ|02143||Distinct modern townhouse near Harvard Square. This is an ideally positioned south-facing property tucked away on a quiet private lane in the heart of the city. Built in 2017 and thoughtfully designed by Khalsa Design Inc. Large windows, 11-foot ceilings, oak hardwood floors, gas fireplace, cathedral ceilings, skylights, custom closets and cabinetry. Four levels of living space. One of the few contemporary buildings near Harvard or Inman Squares with outdoor space and parking. 10-minute trek down Kirkland to Harvard Yard. In the heart of desirable Kirkland Village and Professors Row.|21|12/19/2017 4:16:00 PM|2097151|Middlesex|MA|A|5|3|3|1|Y|2|9999|1947|3f;1h
RN|72266249|CT004561|AC0680|ACT|900|147|Central|3|17||02145||Listing is for 1 bedroom in a 4 bedroom apartment. 1 bath. Hardwood floors throughout , large rooms. 3rd floor. Lots of windows and natural light. Dishwasher, disposal. Freshly painted. Gas stove. On bus route. Close to Davis Square and Assembly Square. Close to Red, Orange and Green lines. No pets. No Smoking. 1st and Security. Half month fee. Lease is through August 31st. Then lease would continue for a year lease.|7|12/28/2017 12:54:00 AM|0|Middlesex|MA|D|6|4|1|0||0|7000|1600|1f;0h
RN|72266250|CT004561|AC0680|ACT|900|147|Central|3|17||02145||Listing is for 1 bedroom in a 4 bedroom apartment. 1 bath. Hardwood floors throughout , large rooms. 3rd floor. Lots of windows and natural light. Dishwasher, disposal. Freshly painted. Gas stove. On bus route. Close to Davis Square and Assembly Square. Close to Red, Orange and Green lines. No pets. No Smoking. 1st and Security. Half month fee. Lease is through August 31st. Then lease would continue for a year lease.|7|12/28/2017 12:54:00 AM|0|Middlesex|MA|D|6|1|1|0||0|7000|1600|1f;0h
RN|72266582|CN224824|AC1762|ACT|2800|31|Saint James Ave|B|17|DSQ|02144||Spacious 3-bed with free laundry and parking near Davis. Three-bedroom unit on the top two floors of a classic Somerville multifamily home. Gorgeous, newly renovated bathroom and spacious eat-in kitchen comes fully-appliance and features a large pantry. Private, enclosed back deck overlooks a fenced-in back yard.     Master bedroom with huge windows and plenty of floorspace. Upstairs are two additional bedrooms and bonus room. Free laundry in basement, off street parking included, and small pets negotiable.     Conveniently located on a quiet residential street, just three blocks from Davis Square. Available to lease through August 31 with option to renew.|17|12/29/2017 3:20:00 PM|393215|Middlesex|MA|B|5|3|1|0||1|1100|1100|1f;0h
